TEAM_NAME,GP,W,L,W_PCT,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE
,5,2,3,0.4,146,326,0.448,15,50,0.3,129,176,0.733,71,110,181,52,78.0,21,17,15,119,157,436,34.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,146,326,0.448,15,50,0.3,129,176,0.733,71,110,181,52,78.0,21,17,15,119,157,436,34.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,145,310,0.468,14,34,0.412,115,161,0.714,58,129,187,54,113.0,25,17,17,163,159,419,28.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,139,320,0.434,25,61,0.41,99,139,0.712,48,100,148,62,78.0,30,12,21,167,122,402,3.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,165,339,0.487,18,57,0.316,85,115,0.739,60,120,180,64,94.0,19,19,20,132,121,433,0.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,129,292,0.442,14,44,0.318,104,142,0.732,54,131,185,42,109.0,24,28,12,128,158,376,-3.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,137,310,0.442,15,49,0.306,77,115,0.67,42,121,163,59,95.0,26,29,16,125,113,366,-30.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,110.7,102.3,8.4,0.356,0.67,9.7,0.456,0.665,0.554,0.198,0.471,0.54,94.44,394,0.57
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,93.1,93.6,-0.5,0.326,0.39,8.3,0.357,0.676,0.529,0.27,0.466,0.53,96.12,404,0.566
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,99.5,92.7,6.9,0.372,0.48,9.9,0.399,0.721,0.562,0.268,0.49,0.55,101.16,421,0.561
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,105.6,105.6,0.0,0.388,0.68,11.7,0.405,0.721,0.556,0.229,0.513,0.556,98.4,410,0.48
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,90.8,99.2,-8.4,0.431,0.62,11.3,0.349,0.562,0.465,0.236,0.466,0.507,95.29,403,0.473
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,100.0,99.5,0.5,0.446,0.79,11.8,0.332,0.647,0.477,0.194,0.473,0.527,96.37,402,0.428
,5,2,3,0.4,139,334,0.416,24,77,0.312,92,126,0.73,36,117,153,56,68.0,16,15,14,133,103,394,-63.0,2008-09,96.4,111.4,-15.0,0.397,0.82,10.9,0.23,0.596,0.411,0.165,0.454,0.506,101.3,413,0.345
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,140,324,0.432,27,74,0.365,108,145,0.745,52,127,179,66,80.0,26,12,22,153,139,415,16.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,131,279,0.47,5,13,0.385,102,145,0.703,39,104,143,59,86.0,33,18,23,157,132,369,11.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,133,306,0.435,15,53,0.283,101,137,0.737,52,115,167,42,93.0,22,23,22,149,149,382,10.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,161,351,0.459,36,111,0.324,92,123,0.748,50,118,168,86,84.0,23,14,17,151,139,450,5.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,146,326,0.448,8,36,0.222,128,170,0.753,60,116,176,60,102.0,32,20,23,147,160,428,3.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,99.1,98.2,0.9,0.411,0.59,10.6,0.399,0.602,0.501,0.236,0.46,0.534,103.8,432,0.55
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,102.7,98.8,4.0,0.471,0.83,12.4,0.353,0.649,0.505,0.198,0.474,0.535,96.96,404,0.549
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,96.9,93.7,3.1,0.45,0.69,12.0,0.324,0.628,0.482,0.226,0.478,0.538,91.56,381,0.544
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,98.5,95.6,2.8,0.316,0.45,8.3,0.401,0.563,0.485,0.24,0.459,0.521,92.32,388,0.535
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,104.7,103.7,0.9,0.534,1.02,14.9,0.322,0.607,0.469,0.195,0.51,0.555,101.06,430,0.534
,5,3,2,0.6,135,317,0.426,16,57,0.281,138,188,0.734,55,137,192,53,108.0,24,25,18,160,177,424,-18.0,2008-09,95.9,100.2,-4.3,0.393,0.49,9.4,0.362,0.641,0.509,0.244,0.451,0.53,104.91,442,0.48
,5,4,1,0.8,135,301,0.449,19,50,0.38,111,152,0.73,49,125,174,70,72.0,20,19,13,126,147,400,47.0,2008-09,103.6,91.5,12.2,0.519,0.97,13.6,0.346,0.704,0.532,0.187,0.48,0.544,92.64,386,0.682
,5,4,1,0.8,135,301,0.449,19,50,0.38,111,152,0.73,49,125,174,70,72.0,20,19,13,126,147,400,47.0,2008-09,103.9,98.9,5.0,0.359,0.65,10.2,0.35,0.59,0.467,0.203,0.486,0.544,109.8,458,0.573
,5,4,1,0.8,135,301,0.449,19,50,0.38,111,152,0.73,49,125,174,70,72.0,20,19,13,126,147,400,47.0,2008-09,105.6,99.1,6.5,0.301,0.51,7.9,0.387,0.628,0.505,0.203,0.465,0.536,102.06,429,0.52
,5,4,1,0.8,146,341,0.428,25,68,0.368,136,185,0.735,69,120,189,44,87.0,19,8,28,144,168,453,27.0,2008-09,103.6,91.5,12.2,0.519,0.97,13.6,0.346,0.704,0.532,0.187,0.48,0.544,92.64,386,0.682
,5,4,1,0.8,146,341,0.428,25,68,0.368,136,185,0.735,69,120,189,44,87.0,19,8,28,144,168,453,27.0,2008-09,103.9,98.9,5.0,0.359,0.65,10.2,0.35,0.59,0.467,0.203,0.486,0.544,109.8,458,0.573
,5,4,1,0.8,146,341,0.428,25,68,0.368,136,185,0.735,69,120,189,44,87.0,19,8,28,144,168,453,27.0,2008-09,105.6,99.1,6.5,0.301,0.51,7.9,0.387,0.628,0.505,0.203,0.465,0.536,102.06,429,0.52
,5,4,1,0.8,167,367,0.455,23,73,0.315,119,161,0.739,59,115,174,60,93.0,51,24,20,161,174,476,24.0,2008-09,103.6,91.5,12.2,0.519,0.97,13.6,0.346,0.704,0.532,0.187,0.48,0.544,92.64,386,0.682
,5,4,1,0.8,167,367,0.455,23,73,0.315,119,161,0.739,59,115,174,60,93.0,51,24,20,161,174,476,24.0,2008-09,103.9,98.9,5.0,0.359,0.65,10.2,0.35,0.59,0.467,0.203,0.486,0.544,109.8,458,0.573
,5,4,1,0.8,167,367,0.455,23,73,0.315,119,161,0.739,59,115,174,60,93.0,51,24,20,161,174,476,24.0,2008-09,105.6,99.1,6.5,0.301,0.51,7.9,0.387,0.628,0.505,0.203,0.465,0.536,102.06,429,0.52
,6,2,4,0.333,163,372,0.438,24,64,0.375,126,177,0.712,68,120,188,54,112.0,24,25,20,162,171,476,-39.0,2008-09,98.8,106.8,-8.1,0.331,0.48,8.7,0.369,0.606,0.482,0.232,0.47,0.529,96.41,482,0.414
,6,4,2,0.667,167,406,0.411,23,88,0.261,93,141,0.66,78,122,200,69,102.0,31,22,24,141,153,450,-13.0,2008-09,93.8,97.3,-3.5,0.413,0.68,10.7,0.389,0.621,0.496,0.213,0.44,0.481,94.81,480,0.45
,5,0,5,0.0,141,363,0.388,31,108,0.287,85,113,0.752,57,109,166,68,69.0,32,28,23,122,119,398,-51.0,2009-10,97.1,109.5,-12.4,0.482,0.99,12.3,0.343,0.594,0.46,0.168,0.431,0.482,98.4,410,0.401
,5,0,5,0.0,141,363,0.388,31,108,0.287,85,113,0.752,57,109,166,68,69.0,32,28,23,122,119,398,-51.0,2009-10,84.6,102.1,-17.5,0.496,0.56,12.0,0.344,0.58,0.46,0.28,0.454,0.491,93.48,389,0.341
,5,0,5,0.0,123,293,0.42,20,64,0.313,63,95,0.663,48,98,146,61,109.0,34,27,12,104,110,329,-69.0,2009-10,97.1,109.5,-12.4,0.482,0.99,12.3,0.343,0.594,0.46,0.168,0.431,0.482,98.4,410,0.401
,5,0,5,0.0,123,293,0.42,20,64,0.313,63,95,0.663,48,98,146,61,109.0,34,27,12,104,110,329,-69.0,2009-10,84.6,102.1,-17.5,0.496,0.56,12.0,0.344,0.58,0.46,0.28,0.454,0.491,93.48,389,0.341
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,98.1,100.7,-2.7,0.369,0.55,9.4,0.292,0.693,0.506,0.213,0.474,0.546,99.36,413,0.514
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,103.9,106.6,-2.7,0.397,0.78,11.3,0.39,0.574,0.48,0.193,0.466,0.527,98.52,410,0.481
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,100.5,105.6,-5.2,0.468,0.72,11.1,0.455,0.681,0.561,0.214,0.434,0.501,101.7,429,0.466
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,105.7,112.2,-6.5,0.387,0.94,11.3,0.363,0.607,0.477,0.158,0.472,0.525,101.36,436,0.457
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,93.8,96.0,-2.2,0.43,0.64,11.0,0.333,0.625,0.474,0.225,0.469,0.508,96.84,404,0.44
,5,1,4,0.2,135,320,0.422,30,82,0.366,79,120,0.658,46,113,159,58,91.0,45,11,25,155,137,379,-8.0,2009-10,103.4,109.2,-5.8,0.403,0.74,11.3,0.369,0.658,0.507,0.204,0.493,0.528,98.88,412,0.428
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,98.1,100.7,-2.7,0.369,0.55,9.4,0.292,0.693,0.506,0.213,0.474,0.546,99.36,413,0.514
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,103.9,106.6,-2.7,0.397,0.78,11.3,0.39,0.574,0.48,0.193,0.466,0.527,98.52,410,0.481
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,100.5,105.6,-5.2,0.468,0.72,11.1,0.455,0.681,0.561,0.214,0.434,0.501,101.7,429,0.466
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,105.7,112.2,-6.5,0.387,0.94,11.3,0.363,0.607,0.477,0.158,0.472,0.525,101.36,436,0.457
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,93.8,96.0,-2.2,0.43,0.64,11.0,0.333,0.625,0.474,0.225,0.469,0.508,96.84,404,0.44
,5,1,4,0.2,156,348,0.448,12,56,0.214,102,127,0.803,57,100,157,62,79.0,30,13,17,140,142,426,-12.0,2009-10,103.4,109.2,-5.8,0.403,0.74,11.3,0.369,0.658,0.507,0.204,0.493,0.528,98.88,412,0.428
,5,1,4,0.2,130,294,0.442,19,59,0.322,126,174,0.724,39,132,171,48,88.0,29,13,12,131,160,405,-13.0,2009-10,98.1,100.7,-2.7,0.369,0.55,9.4,0.292,0.693,0.506,0.213,0.474,0.546,99.36,413,0.514
