TEAM_NAME,GP,W,L,W_PCT,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,PACE,POSS,PIE,SEASON,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS
Dallas Mavericks,82,33,49,0.5,108.7,110.1,-1.5,0.598,1.64,17.0,0.271,0.728,0.5,0.139,0.524,0.56,99.6,8216.0,0.492,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denver Nuggets,82,54,28,0.5,112.1,108.1,4.0,0.598,2.04,19.3,0.271,0.728,0.5,0.139,0.524,0.56,98.49,8096.0,0.524,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Detroit Pistons,82,41,41,0.5,108.4,108.7,-0.3,0.598,1.63,16.5,0.271,0.728,0.5,0.139,0.524,0.56,97.88,8101.0,0.482,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden State Warriors,82,57,25,0.5,115.0,108.6,6.5,0.598,2.06,20.4,0.271,0.728,0.5,0.139,0.524,0.56,101.74,8390.0,0.546,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Rockets,82,53,29,0.5,114.9,110.1,4.8,0.598,1.59,15.9,0.271,0.728,0.5,0.139,0.524,0.56,98.39,8130.0,0.498,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indiana Pacers,82,48,34,0.5,109.4,106.0,3.4,0.598,1.9,18.9,0.271,0.728,0.5,0.139,0.524,0.56,98.64,8097.0,0.527,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA Clippers,82,48,34,0.5,111.4,110.4,1.0,0.598,1.65,17.1,0.271,0.728,0.5,0.139,0.524,0.56,102.66,8475.0,0.505,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Lakers,82,37,45,0.5,107.4,108.9,-1.6,0.598,1.63,17.8,0.271,0.728,0.5,0.139,0.524,0.56,103.6,8534.0,0.495,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis Grizzlies,82,33,49,0.5,105.6,108.0,-2.4,0.598,1.71,17.9,0.271,0.728,0.5,0.139,0.524,0.56,97.15,8038.0,0.49,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Heat,82,39,43,0.5,106.7,107.1,-0.4,0.598,1.65,17.6,0.271,0.728,0.5,0.139,0.524,0.56,98.73,8122.0,0.501,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milwaukee Bucks,82,60,22,0.5,113.5,104.9,8.6,0.598,1.88,18.3,0.271,0.728,0.5,0.139,0.524,0.56,103.57,8533.0,0.553,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Timberwolves,82,36,46,0.5,110.6,112.2,-1.6,0.598,1.88,17.4,0.271,0.728,0.5,0.139,0.524,0.56,100.88,8341.0,0.498,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Pelicans,82,33,49,0.5,110.7,112.0,-1.3,0.598,1.82,18.6,0.271,0.728,0.5,0.139,0.524,0.56,103.89,8553.0,0.498,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York Knicks,82,17,65,0.5,104.0,112.9,-8.9,0.598,1.43,14.9,0.271,0.728,0.5,0.139,0.524,0.56,100.16,8244.0,0.442,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma City Thunder,82,49,33,0.5,109.8,106.5,3.4,0.598,1.67,16.3,0.271,0.728,0.5,0.139,0.524,0.56,103.38,8549.0,0.506,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Magic,82,42,40,0.5,108.2,107.6,0.6,0.598,1.94,18.6,0.271,0.728,0.5,0.139,0.524,0.56,98.65,8133.0,0.508,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia 76ers,82,51,31,0.5,111.6,109.0,2.6,0.598,1.8,18.7,0.271,0.728,0.5,0.139,0.524,0.56,102.59,8467.0,0.529,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoenix Suns,82,19,63,0.5,105.3,114.2,-8.9,0.598,1.53,17.3,0.271,0.728,0.5,0.139,0.524,0.56,101.15,8371.0,0.45,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portland Trail Blazers,82,53,29,0.5,113.7,109.5,4.2,0.598,1.66,16.6,0.271,0.728,0.5,0.139,0.524,0.56,99.96,8269.0,0.521,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacramento Kings,82,39,43,0.5,109.6,110.8,-1.2,0.598,1.9,17.7,0.271,0.728,0.5,0.139,0.524,0.56,103.88,8545.0,0.495,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Antonio Spurs,82,48,34,0.5,112.2,110.6,1.6,0.598,2.03,18.1,0.271,0.728,0.5,0.139,0.524,0.56,98.88,8162.0,0.516,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toronto Raptors,82,58,24,0.5,112.6,106.8,5.8,0.598,1.81,18.2,0.271,0.728,0.5,0.139,0.524,0.56,100.51,8334.0,0.533,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah Jazz,82,50,32,0.5,110.3,105.3,5.0,0.598,1.72,18.5,0.271,0.728,0.5,0.139,0.524,0.56,100.84,8308.0,0.539,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Wizards,82,32,50,0.5,110.2,112.9,-2.7,0.598,1.87,18.4,0.271,0.728,0.5,0.139,0.524,0.56,102.23,8486.0,0.487,2018-19,0.0,0.0,0.46,0.0,0.0,0.356,0.0,0.0,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hawks,72,22,50,0.498,106.0,113.1,-7.0,0.594,1.43,16.6,0.271,0.729,0.5,0.146,0.525,0.561,103.27,7427.0,0.454,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Celtics,77,52,25,0.498,112.6,105.9,6.8,0.594,1.64,16.6,0.271,0.729,0.5,0.146,0.525,0.561,100.18,7692.0,0.535,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooklyn Nets,78,39,39,0.498,108.0,108.0,0.0,0.594,1.54,17.0,0.271,0.729,0.5,0.146,0.525,0.561,102.08,7942.0,0.505,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlotte Hornets,70,25,45,0.498,105.5,112.0,-6.5,0.594,1.59,17.5,0.271,0.729,0.5,0.146,0.525,0.561,96.59,6742.0,0.456,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago Bulls,70,24,46,0.498,105.0,108.4,-3.4,0.594,1.45,16.6,0.271,0.729,0.5,0.146,0.525,0.561,100.56,6989.0,0.467,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Cavaliers,73,21,52,0.498,105.8,113.9,-8.1,0.594,1.36,16.6,0.271,0.729,0.5,0.146,0.525,0.561,99.25,7165.0,0.449,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Mavericks,80,46,34,0.498,115.4,110.7,4.7,0.594,1.87,17.5,0.271,0.729,0.5,0.146,0.525,0.561,100.26,8014.0,0.52,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denver Nuggets,77,47,30,0.498,112.0,110.2,1.9,0.594,1.88,19.0,0.271,0.729,0.5,0.146,0.525,0.561,97.7,7546.0,0.515,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Detroit Pistons,71,24,47,0.498,108.7,111.3,-2.6,0.594,1.56,17.6,0.271,0.729,0.5,0.146,0.525,0.561,98.28,6946.0,0.478,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden State Warriors,73,18,55,0.498,103.3,111.2,-8.0,0.594,1.61,17.8,0.271,0.729,0.5,0.146,0.525,0.561,101.34,7319.0,0.464,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Rockets,77,47,30,0.498,112.2,109.8,2.3,0.594,1.45,15.5,0.271,0.729,0.5,0.146,0.525,0.561,104.0,7967.0,0.492,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indiana Pacers,78,46,32,0.498,108.4,107.5,0.9,0.594,1.87,18.4,0.271,0.729,0.5,0.146,0.525,0.561,99.58,7729.0,0.513,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA Clippers,77,52,25,0.498,112.3,106.2,6.1,0.594,1.6,16.8,0.271,0.729,0.5,0.146,0.525,0.561,102.27,7829.0,0.53,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Lakers,79,55,24,0.498,110.6,106.4,4.2,0.594,1.63,17.7,0.271,0.729,0.5,0.146,0.525,0.561,101.61,7916.0,0.53,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis Grizzlies,83,42,41,0.498,107.8,108.2,-0.4,0.594,1.69,18.3,0.271,0.729,0.5,0.146,0.525,0.561,103.53,8448.0,0.51,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Heat,81,50,31,0.498,111.9,108.3,3.6,0.594,1.67,18.4,0.271,0.729,0.5,0.146,0.525,0.561,98.8,7975.0,0.529,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milwaukee Bucks,78,58,20,0.498,111.2,102.4,8.8,0.594,1.67,17.8,0.271,0.729,0.5,0.146,0.525,0.561,105.73,8198.0,0.559,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Timberwolves,71,25,46,0.498,107.2,109.9,-2.6,0.594,1.52,16.5,0.271,0.729,0.5,0.146,0.525,0.561,104.24,7365.0,0.479,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Pelicans,78,34,44,0.498,110.1,110.7,-0.6,0.594,1.61,18.0,0.271,0.729,0.5,0.146,0.525,0.561,103.91,8080.0,0.5,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York Knicks,71,23,48,0.498,105.8,111.7,-5.9,0.594,1.51,16.0,0.271,0.729,0.5,0.146,0.525,0.561,99.54,7041.0,0.467,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma City Thunder,77,48,29,0.498,109.0,107.0,2.0,0.594,1.55,16.3,0.271,0.729,0.5,0.146,0.525,0.561,99.67,7656.0,0.521,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Magic,78,35,43,0.498,107.6,108.7,-1.1,0.594,1.82,17.4,0.271,0.729,0.5,0.146,0.525,0.561,98.92,7663.0,0.496,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia 76ers,78,45,33,0.498,109.8,107.9,1.8,0.594,1.74,18.2,0.271,0.729,0.5,0.146,0.525,0.561,100.35,7782.0,0.52,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoenix Suns,77,37,40,0.498,111.0,110.1,0.9,0.594,1.8,19.0,0.271,0.729,0.5,0.146,0.525,0.561,101.69,7786.0,0.512,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portland Trail Blazers,79,37,42,0.498,112.6,113.8,-1.2,0.594,1.55,15.0,0.271,0.729,0.5,0.146,0.525,0.561,101.32,7953.0,0.486,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacramento Kings,80,34,46,0.498,109.0,110.5,-1.5,0.594,1.58,17.1,0.271,0.729,0.5,0.146,0.525,0.561,100.08,7945.0,0.481,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Antonio Spurs,79,36,43,0.498,110.9,111.6,-0.7,0.594,1.82,17.7,0.271,0.729,0.5,0.146,0.525,0.561,101.11,7921.0,0.505,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Toronto Raptors,77,55,22,0.498,110.1,104.2,5.9,0.594,1.67,17.9,0.271,0.729,0.5,0.146,0.525,0.561,101.49,7773.0,0.529,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utah Jazz,80,48,32,0.498,110.4,108.2,2.2,0.594,1.44,16.7,0.271,0.729,0.5,0.146,0.525,0.561,99.34,7842.0,0.511,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Washington Wizards,77,27,50,0.498,109.3,113.8,-4.5,0.594,1.73,17.3,0.271,0.729,0.5,0.146,0.525,0.561,103.45,7910.0,0.472,2019-20,0.0,0.0,0.457,0.0,0.0,0.355,0.0,0.0,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Atlanta Hawks,72,41,31,0.5,114.3,112.1,2.2,0.602,1.82,17.6,0.264,0.736,0.5,0.138,0.538,0.572,98.68,7160.0,0.511,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boston Celtics,72,36,36,0.5,113.1,111.8,1.2,0.602,1.67,17.1,0.264,0.736,0.5,0.138,0.538,0.572,98.94,7172.0,0.501,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooklyn Nets,72,48,24,0.5,117.3,113.1,4.2,0.602,1.98,19.3,0.264,0.736,0.5,0.138,0.538,0.572,100.27,7280.0,0.532,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlotte Hornets,72,33,39,0.5,110.1,112.0,-1.9,0.602,1.81,19.2,0.264,0.736,0.5,0.138,0.538,0.572,99.0,7159.0,0.489,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chicago Bulls,72,31,41,0.5,110.4,111.5,-1.1,0.602,1.77,19.2,0.264,0.736,0.5,0.138,0.538,0.572,99.58,7220.0,0.499,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cleveland Cavaliers,72,22,50,0.5,105.2,113.5,-8.3,0.602,1.54,17.5,0.264,0.736,0.5,0.138,0.538,0.572,97.96,7107.0,0.46,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Mavericks,72,42,30,0.5,114.6,112.3,2.3,0.602,1.9,17.2,0.264,0.736,0.5,0.138,0.538,0.572,97.94,7062.0,0.51,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denver Nuggets,72,47,25,0.5,116.3,111.5,4.8,0.602,1.99,19.3,0.264,0.736,0.5,0.138,0.538,0.572,97.74,7123.0,0.525,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Detroit Pistons,72,20,52,0.5,107.6,112.2,-4.5,0.602,1.62,17.8,0.264,0.736,0.5,0.138,0.538,0.572,98.19,7132.0,0.473,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Golden State Warriors,72,39,33,0.5,110.5,109.4,1.1,0.602,1.84,19.6,0.264,0.736,0.5,0.138,0.538,0.572,102.81,7412.0,0.51,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Houston Rockets,72,17,55,0.5,107.0,114.4,-7.4,0.602,1.6,17.2,0.264,0.736,0.5,0.138,0.538,0.572,101.69,7320.0,0.451,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Indiana Pacers,72,34,38,0.5,111.9,111.9,0.1,0.602,2.02,19.2,0.264,0.736,0.5,0.138,0.538,0.572,102.05,7419.0,0.502,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA Clippers,72,47,25,0.5,116.7,110.6,6.1,0.602,1.85,18.1,0.264,0.736,0.5,0.138,0.538,0.572,97.63,7036.0,0.53,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles Lakers,72,42,30,0.5,109.8,106.8,2.9,0.602,1.62,18.0,0.264,0.736,0.5,0.138,0.538,0.572,98.85,7184.0,0.517,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Memphis Grizzlies,72,38,34,0.5,111.7,110.5,1.2,0.602,2.03,18.9,0.264,0.736,0.5,0.138,0.538,0.572,100.77,7302.0,0.511,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miami Heat,72,40,32,0.5,110.6,110.7,-0.1,0.602,1.87,19.5,0.264,0.736,0.5,0.138,0.538,0.572,97.09,7036.0,0.509,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Milwaukee Bucks,72,46,26,0.5,116.5,110.7,5.8,0.602,1.84,18.0,0.264,0.736,0.5,0.138,0.538,0.572,102.85,7423.0,0.533,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minnesota Timberwolves,72,23,49,0.5,109.3,114.5,-5.3,0.602,1.8,18.0,0.264,0.736,0.5,0.138,0.538,0.572,101.96,7389.0,0.469,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New Orleans Pelicans,72,31,41,0.5,113.0,113.3,-0.3,0.602,1.78,18.3,0.264,0.736,0.5,0.138,0.538,0.572,100.54,7303.0,0.508,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
New York Knicks,72,41,31,0.5,110.2,107.8,2.4,0.602,1.65,16.3,0.264,0.736,0.5,0.138,0.538,0.572,96.32,6994.0,0.502,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oklahoma City Thunder,72,22,50,0.5,102.8,113.4,-10.6,0.602,1.37,16.1,0.264,0.736,0.5,0.138,0.538,0.572,101.61,7353.0,0.442,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orlando Magic,72,21,51,0.5,104.6,113.9,-9.3,0.602,1.7,16.3,0.264,0.736,0.5,0.138,0.538,0.572,99.17,7158.0,0.45,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia 76ers,72,49,23,0.5,112.5,107.0,5.5,0.602,1.64,17.2,0.264,0.736,0.5,0.138,0.538,0.572,100.12,7272.0,0.536,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phoenix Suns,72,51,21,0.5,116.3,110.4,5.9,0.602,2.15,19.6,0.264,0.736,0.5,0.138,0.538,0.572,98.0,7137.0,0.534,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portland Trail Blazers,72,42,30,0.5,117.1,115.3,1.8,0.602,1.92,15.9,0.264,0.736,0.5,0.138,0.538,0.572,98.97,7137.0,0.493,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacramento Kings,72,31,41,0.5,112.7,116.5,-3.8,0.602,1.91,18.4,0.264,0.736,0.5,0.138,0.538,0.572,100.71,7266.0,0.481,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
San Antonio Spurs,72,33,39,0.5,110.5,112.0,-1.5,0.602,2.14,17.9,0.264,0.736,0.5,0.138,0.538,0.572,99.45,7236.0,0.493,2020-21,0.0,0.0,0.466,0.0,0.0,0.366,0.0,0.0,0.779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
